ID,Block/Item,Mod,Unlocalised name,Class
25286,Item,Thaumcraft,item.ItemGolemPlacer,thaumcraft.common.entities.golems.ItemGolemPlacer
25287,Item,Thaumcraft,item.ItemGolemCore,thaumcraft.common.entities.golems.ItemGolemCore
25288,Item,Thaumcraft,item.ItemGolemDecoration,thaumcraft.common.entities.golems.ItemGolemDecoration
25289,Item,Thaumcraft,item.GolemBell,thaumcraft.common.entities.golems.ItemGolemBell
25290,Item,Thaumcraft,item.ItemGolemUpgrade,thaumcraft.common.entities.golems.ItemGolemUpgrade
25291,Item,Thaumcraft,item.TrunkSpawner,thaumcraft.common.entities.golems.ItemTrunkSpawner
25296,Item,Thaumcraft,item.ItemThaumometer,thaumcraft.common.items.relics.ItemThaumometer
25297,Item,Thaumcraft,item.ItemArcaneDoor,thaumcraft.common.blocks.ItemArcaneDoor
25298,Item,Thaumcraft,item.BlockJarFilledItem,thaumcraft.common.blocks.ItemJarFilled
25299,Item,Thaumcraft,item.ArcaneDoorKey,thaumcraft.common.items.ItemKey
25300,Item,Thaumcraft,item.HandMirror,thaumcraft.common.items.relics.ItemHandMirror
25301,Item,Thaumcraft,item.HoverHarness,thaumcraft.common.items.armor.ItemHoverHarness
25304,Item,Thaumcraft,item.BlockJarNodeItem,thaumcraft.common.blocks.ItemJarNode
25316,Item,Thaumcraft,item.ItemGoggles,thaumcraft.common.items.armor.ItemGoggles
25317,Item,Thaumcraft,item.ItemHelmetThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25318,Item,Thaumcraft,item.ItemChestplateThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25319,Item,Thaumcraft,item.ItemLeggingsThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25320,Item,Thaumcraft,item.ItemBootsThaumium,thaumcraft.common.items.armor.ItemThaumiumArmor
25321,Item,Thaumcraft,item.ItemShovelThaumium,thaumcraft.common.items.equipment.ItemThaumiumShovel
25322,Item,Thaumcraft,item.ItemPickThaumium,thaumcraft.common.items.equipment.ItemThaumiumPickaxe
25323,Item,Thaumcraft,item.ItemAxeThaumium,thaumcraft.common.items.equipment.ItemThaumiumAxe
25324,Item,Thaumcraft,item.ItemSwordThaumium,thaumcraft.common.items.equipment.ItemThaumiumSword
25325,Item,Thaumcraft,item.ItemHoeThaumium,thaumcraft.common.items.equipment.ItemThaumiumHoe
25326,Item,Thaumcraft,item.BootsTraveller,thaumcraft.common.items.armor.ItemBootsTraveller
25327,Item,Thaumcraft,item.ItemSwordElemental,thaumcraft.common.items.equipment.ItemElementalSword
25328,Item,Thaumcraft,item.ItemShovelElemental,thaumcraft.common.items.equipment.ItemElementalShovel
25329,Item,Thaumcraft,item.ItemPickaxeElemental,thaumcraft.common.items.equipment.ItemElementalPickaxe
25330,Item,Thaumcraft,item.ItemAxeElemental,thaumcraft.common.items.equipment.ItemElementalAxe
25331,Item,Thaumcraft,item.ItemHoeElemental,thaumcraft.common.items.equipment.ItemElementalHoe
25332,Item,Thaumcraft,item.ItemChestplateRobe,thaumcraft.common.items.armor.ItemRobeArmor
25333,Item,Thaumcraft,item.ItemLeggingsRobe,thaumcraft.common.items.armor.ItemRobeArmor
25334,Item,Thaumcraft,item.ItemBootsRobe,thaumcraft.common.items.armor.ItemRobeArmor
25335,Item,Thaumcraft,item.ItemBowBone,thaumcraft.common.items.equipment.ItemBowBone
25336,Item,Thaumcraft,item.ItemResonator,thaumcraft.common.items.relics.ItemResonator
25337,Item,Thaumcraft,item.ItemHelmetRunic,thaumcraft.common.items.armor.ItemRunicArmor
25338,Item,Thaumcraft,item.ItemChestplateRunic,thaumcraft.common.items.armor.ItemRunicArmor
25339,Item,Thaumcraft,item.ItemLeggingsRunic,thaumcraft.common.items.armor.ItemRunicArmor
25340,Item,Thaumcraft,item.ItemBootsRunic,thaumcraft.common.items.armor.ItemRunicArmor
25341,Item,Thaumcraft,item.ItemGogglesRunic,thaumcraft.common.items.armor.ItemRunicGoggles
25342,Item,Thaumcraft,item.ItemBootsTravellerRunic,thaumcraft.common.items.armor.ItemRunicBootsTraveller
25356,Item,Thaumcraft,item.ItemResource,thaumcraft.common.items.ItemResource
25357,Item,Thaumcraft,item.ItemNuggetChicken,thaumcraft.common.items.ItemNuggetEdible
25358,Item,Thaumcraft,item.ItemNuggetBeef,thaumcraft.common.items.ItemNuggetEdible
25359,Item,Thaumcraft,item.ItemNuggetPork,thaumcraft.common.items.ItemNuggetEdible
25360,Item,Thaumcraft,item.ItemNuggetFish,thaumcraft.common.items.ItemNuggetEdible
25361,Item,Thaumcraft,item.TripleMeatTreat,thaumcraft.common.items.ItemTripleMeatTreat
25362,Item,Thaumcraft,item.ItemNugget,thaumcraft.common.items.ItemNugget
25363,Item,Thaumcraft,item.ItemShard,thaumcraft.common.items.ItemShard
25364,Item,Thaumcraft,item.ItemEssence,thaumcraft.common.items.ItemEssence
25365,Item,Thaumcraft,item.ItemWispEssence,thaumcraft.common.items.ItemWispEssence
25366,Item,Thaumcraft,item.ItemManaBean,thaumcraft.common.items.ItemManaBean
27526,Item,xreliquary,item.reliquaryHandgun,xreliquary.items.ItemHandgun
27527,Item,xreliquary,item.null,xreliquary.items.ItemBullet
27528,Item,xreliquary,item.reliquaryMagazine,xreliquary.items.ItemMagazine
27529,Item,xreliquary,item.mercyCross,xreliquary.items.ItemMercyCross
27530,Item,xreliquary,item.alkahestTome,xreliquary.items.ItemAlkahestryTome
27531,Item,xreliquary,item.holyHandGrenade,xreliquary.items.ItemHolyHandGrenade
27532,Item,xreliquary,item.fortuneCoin,xreliquary.items.ItemFortuneCoin
27533,Item,xreliquary,item.glowWater,xreliquary.items.ItemGlowingWater
27534,Item,xreliquary,item.gunPart,xreliquary.items.ItemGunPart
27535,Item,xreliquary,item.glowBread,xreliquary.items.ItemGlowingBread
27536,Item,xreliquary,item.sojournerStaff,xreliquary.items.ItemSojournerStaff
27537,Item,xreliquary,item.midasTouchstone,xreliquary.items.ItemMidasTouchstone
27539,Item,xreliquary,item.emperorChalice,xreliquary.items.ItemEmperorChalice
27540,Item,xreliquary,item.salamanderEye,xreliquary.items.ItemSalamanderEye
27541,Item,xreliquary,item.iceRod,xreliquary.items.ItemIceRod
27542,Item,xreliquary,item.reliquaryPotion,xreliquary.items.ItemCondensedPotion
27543,Item,xreliquary,item.reliquaryMagicbane,xreliquary.items.ItemMagicbane
27544,Item,xreliquary,item.witherlessRose,xreliquary.items.ItemWitherlessRose
27545,Item,xreliquary,item.distortionCloak,xreliquary.items.ItemDistortionCloak
27546,Item,xreliquary,item.voidTear,xreliquary.items.ItemVoidTear
27547,Item,xreliquary,item.destructionCatalyst,xreliquary.items.ItemDestructionCatalyst
27548,Item,xreliquary,item.wraithEye,xreliquary.items.ItemWraithEye
27550,Item,xreliquary,item.voidSatchel,xreliquary.items.ItemVoidSatchel
27957,Item,TwilightForest,item.nagaScale,twilightforest.item.ItemTF
27958,Item,TwilightForest,item.plateNaga,twilightforest.item.ItemTFNagaArmor
27959,Item,TwilightForest,item.legsNaga,twilightforest.item.ItemTFNagaArmor
27960,Item,TwilightForest,item.scepterTwilight,twilightforest.item.ItemTFTwilightWand
27961,Item,TwilightForest,item.scepterLifeDrain,twilightforest.item.ItemTFLifeDrainWand
27962,Item,TwilightForest,item.scepterZombie,twilightforest.item.ItemTFZombieWand
27964,Item,TwilightForest,item.oreMeter,twilightforest.item.ItemTFOreMeter
27965,Item,TwilightForest,item.magicMap,twilightforest.item.ItemTFMagicMap
27966,Item,TwilightForest,item.mazeMap,twilightforest.item.ItemTFMazeMap
27967,Item,TwilightForest,item.oreMap,twilightforest.item.ItemTFMazeMap
27968,Item,TwilightForest,item.tfFeather,twilightforest.item.ItemTF
27969,Item,TwilightForest,item.magicMapFocus,twilightforest.item.ItemTF
27970,Item,TwilightForest,item.mazeMapFocus,twilightforest.item.ItemTF
27972,Item,TwilightForest,item.liveRoot,twilightforest.item.ItemTF
27973,Item,TwilightForest,item.ironwoodRaw,twilightforest.item.ItemTF
27974,Item,TwilightForest,item.ironwoodIngot,twilightforest.item.ItemTF
27975,Item,TwilightForest,item.ironwoodHelm,twilightforest.item.ItemTFIronwoodArmor
27976,Item,TwilightForest,item.ironwoodPlate,twilightforest.item.ItemTFIronwoodArmor
27977,Item,TwilightForest,item.ironwoodLegs,twilightforest.item.ItemTFIronwoodArmor
27978,Item,TwilightForest,item.ironwoodBoots,twilightforest.item.ItemTFIronwoodArmor
27979,Item,TwilightForest,item.ironwoodSword,twilightforest.item.ItemTFIronwoodSword
27980,Item,TwilightForest,item.ironwoodShovel,twilightforest.item.ItemTFIronwoodShovel
27981,Item,TwilightForest,item.ironwoodPick,twilightforest.item.ItemTFIronwoodPick
27982,Item,TwilightForest,item.ironwoodAxe,twilightforest.item.ItemTFIronwoodAxe
27983,Item,TwilightForest,item.ironwoodHoe,twilightforest.item.ItemTFIronwoodHoe
27984,Item,TwilightForest,item.torchberries,twilightforest.item.ItemTF
27985,Item,TwilightForest,item.tfspawnegg,twilightforest.item.ItemTFSpawnEgg
27986,Item,TwilightForest,item.venisonRaw,twilightforest.item.ItemTFFood
27987,Item,TwilightForest,item.venisonCooked,twilightforest.item.ItemTFFood
27988,Item,TwilightForest,item.hydraChop,twilightforest.item.ItemTFFood
27989,Item,TwilightForest,item.fieryBlood,twilightforest.item.ItemTF
27990,Item,TwilightForest,item.trophy,twilightforest.item.ItemTFTrophy
27991,Item,TwilightForest,item.fieryIngot,twilightforest.item.ItemTF
27992,Item,TwilightForest,item.fieryHelm,twilightforest.item.ItemTFFieryArmor
27993,Item,TwilightForest,item.fieryPlate,twilightforest.item.ItemTFFieryArmor
27994,Item,TwilightForest,item.fieryLegs,twilightforest.item.ItemTFFieryArmor
27995,Item,TwilightForest,item.fieryBoots,twilightforest.item.ItemTFFieryArmor
27996,Item,TwilightForest,item.fierySword,twilightforest.item.ItemTFFierySword
27997,Item,TwilightForest,item.fieryPick,twilightforest.item.ItemTFFieryPick
27998,Item,TwilightForest,item.steeleafIngot,twilightforest.item.ItemTF
27999,Item,TwilightForest,item.steeleafHelm,twilightforest.item.ItemTFSteeleafArmor
28000,Item,TwilightForest,item.steeleafPlate,twilightforest.item.ItemTFSteeleafArmor
28001,Item,TwilightForest,item.steeleafLegs,twilightforest.item.ItemTFSteeleafArmor
28002,Item,TwilightForest,item.steeleafBoots,twilightforest.item.ItemTFSteeleafArmor
28003,Item,TwilightForest,item.steeleafSword,twilightforest.item.ItemTFSteeleafSword
28004,Item,TwilightForest,item.steeleafShovel,twilightforest.item.ItemTFSteeleafShovel
28005,Item,TwilightForest,item.steeleafPick,twilightforest.item.ItemTFSteeleafPick
28006,Item,TwilightForest,item.steeleafAxe,twilightforest.item.ItemTFSteeleafAxe
28007,Item,TwilightForest,item.steeleafHoe,twilightforest.item.ItemTFSteeleafHoe
28008,Item,TwilightForest,item.minotaurAxe,twilightforest.item.ItemTFMinotaurAxe
28009,Item,TwilightForest,item.mazebreakerPick,twilightforest.item.ItemTFMazebreakerPick
28010,Item,TwilightForest,item.transformPowder,twilightforest.item.ItemTFTransformPowder
28011,Item,TwilightForest,item.meefRaw,twilightforest.item.ItemTFFood
28012,Item,TwilightForest,item.meefSteak,twilightforest.item.ItemTFFood
28013,Item,TwilightForest,item.meefStroganoff,twilightforest.item.ItemTFFood
28014,Item,TwilightForest,item.mazeWafer,twilightforest.item.ItemTFFood
28015,Item,TwilightForest,item.emptyMagicMap,twilightforest.item.ItemTFEmptyMagicMap
28016,Item,TwilightForest,item.emptyMazeMap,twilightforest.item.ItemTFEmptyMazeMap
28017,Item,TwilightForest,item.emptyOreMap,twilightforest.item.ItemTFEmptyMazeMap
28018,Item,TwilightForest,item.oreMagnet,twilightforest.item.ItemTFOreMagnet
28019,Item,TwilightForest,item.crumbleHorn,twilightforest.item.ItemTFCrumbleHorn
28020,Item,TwilightForest,item.peacockFan,twilightforest.item.ItemTFPeacockFan
28021,Item,TwilightForest,item.moonwormQueen,twilightforest.item.ItemTFMoonwormQueen
28022,Item,TwilightForest,item.charmOfLife1,twilightforest.item.ItemTFCharm
28023,Item,TwilightForest,item.charmOfLife2,twilightforest.item.ItemTFCharm
28024,Item,TwilightForest,item.charmOfKeeping2,twilightforest.item.ItemTFCharm
28025,Item,TwilightForest,item.charmOfKeeping3,twilightforest.item.ItemTFCharm
28026,Item,TwilightForest,item.charmOfKeeping1,twilightforest.item.ItemTFCharm
28027,Item,TwilightForest,item.towerKey,twilightforest.item.ItemTFTowerKey
28028,Item,TwilightForest,item.borerEssence,twilightforest.item.ItemTF
28029,Item,TwilightForest,item.carminite,twilightforest.item.ItemTF
28030,Item,TwilightForest,item.experiment115,twilightforest.item.ItemTFFood
28031,Item,TwilightForest,item.armorShards,twilightforest.item.ItemTF
28032,Item,TwilightForest,item.knightMetal,twilightforest.item.ItemTF
28033,Item,TwilightForest,item.shardCluster,twilightforest.item.ItemTF
28034,Item,TwilightForest,item.knightlyHelm,twilightforest.item.ItemTFKnightlyArmor
28035,Item,TwilightForest,item.knightlyPlate,twilightforest.item.ItemTFKnightlyArmor
28036,Item,TwilightForest,item.knightlyLegs,twilightforest.item.ItemTFKnightlyArmor
28037,Item,TwilightForest,item.knightlyBoots,twilightforest.item.ItemTFKnightlyArmor
28038,Item,TwilightForest,item.knightlySword,twilightforest.item.ItemTFKnightlySword
28039,Item,TwilightForest,item.knightlyPick,twilightforest.item.ItemTFKnightlyPick
28040,Item,TwilightForest,item.knightlyAxe,twilightforest.item.ItemTFKnightlyAxe
28041,Item,TwilightForest,item.phantomHelm,twilightforest.item.ItemTFPhantomArmor
28042,Item,TwilightForest,item.phantomPlate,twilightforest.item.ItemTFPhantomArmor
31728,Item,RopesPlus,item.Redstonetorch Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31729,Item,RopesPlus,item.Warp Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31730,Item,RopesPlus,item.Torch Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31731,Item,RopesPlus,item.Slime Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31732,Item,RopesPlus,item.Rope Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31733,Item,RopesPlus,item.Penetrating Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31734,Item,RopesPlus,item.Frost Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31735,Item,RopesPlus,item.Seed Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31736,Item,RopesPlus,item.Fire Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31737,Item,RopesPlus,item.Exploding Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31738,Item,RopesPlus,item.Dirt Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31739,Item,RopesPlus,item.Confusing Arrow,atomicstryker.ropesplus.common.arrows.ItemArrow303
31982,Item,RopesPlus,item.HookshotCartridge,atomicstryker.ropesplus.common.ItemHookShotCartridge
31983,Item,RopesPlus,item.itemHookshot,atomicstryker.ropesplus.common.ItemHookshot
31996,Item,RopesPlus,item.bowRopesPlus,atomicstryker.ropesplus.common.ItemBowRopesPlus
31997,Item,RopesPlus,item.itemGrapplingHook,atomicstryker.ropesplus.common.ItemGrapplingHook
31999,Item,xreliquary,item.emptyVoidTear,xreliquary.items.ItemEmptyVoidTear
